SCH_ID,REGION,DISTRICT,TEHSIL,UC,SCH_PREFIX,SCH_NAME,STATUS,SCH_LEVEL,SCH_GENDER,LONGITUDE,LATITUDE
401010316,Hyderabad,Badin,Badin,Mithi Village,GBPS,DARYA KHAN LUND,Closed Temporary,Primary,Mixed,69.128,24.5264
401010318,Hyderabad,Badin,Badin,Mithi Village,GBPS,RANO KHAN LUND,Functional,Primary,Mixed,69.1809,24.5376
401010319,Hyderabad,Badin,Badin,Mithi Village,GBPS,HAJI ALI MUHAMMED NOHERIO,Functional,Primary,Mixed,69.1976,24.5461
401010320,Hyderabad,Badin,Badin,Mithi Village,GBPS,PORHO KHAN LUND,Functional,Primary,Mixed,69.2105,24.5389
401010321,Hyderabad,Badin,Badin,Chakar Khan Panwar,GBPS,ALI MUHAMMAD RAHWANI,Functional,Primary,Mixed,69.1372,24.5647
401010323,Hyderabad,Badin,Badin,Mithi Village,GBPS,CHHUTTO KHAN LUND,Functional,Primary,Mixed,69.1178,24.4964
401010325,Hyderabad,Badin,Badin,Chakar Khan Panwar,GBPS,HAJI MURAD KHATTI,Functional,Primary,Mixed,69.0928,24.5367
401010326,Hyderabad,Badin,Badin,Chakar Khan Panwar,GBPS,MUHAMMAD URS MURADANI,Functional,Primary,Mixed,69.0997,24.5505
401010330,Hyderabad,Badin,Badin,Mitho Khan Cahndio,GBPS,NOOR MUHAMMAD CHANDIO,Functional,Primary,Boys,69.0439,24.4622
401010331,Hyderabad,Badin,Badin,Mitho Khan Cahndio,GBPS,BACHO KHOSO,Functional,Primary,Mixed,69.0544,24.3864
401010332,Hyderabad,Badin,Badin,Mitho Khan Cahndio,GBPS,MUHAMMAD UMAR KHOSO,Functional,Primary,Mixed,69.0733,24.3944
401010031,Hyderabad,Badin,Badin,Shaheed Rani @ Allah Dino Jamali,GBPS,HAJI MITHAN NOTAYAR,Functional,Primary,Boys,68.9553,24.4422
401010075,Hyderabad,Badin,Badin,Shaheed Rani @ Allah Dino Jamali,GBPS,FAREED KHAN CHANDIO @ BENAZIR ABAD,Functional,Primary,Boys,68.9711,24.4822
401010119,Hyderabad,Badin,Badin,10-Kadhan,GBPS,ABDUL REHMAN NOTIAR,Closed Permanent,Primary,Boys,68.9747,24.5064
401010286,Hyderabad,Badin,Badin,Shaheed Dodo Soomro@ Lakho Pir,GBPS,NOOR MUHAMMAD GHIRANOO,Functional,Primary,Boys,68.874201,24.477305
401010287,Hyderabad,Badin,Badin,Bhugra Memon,GBPS,SHAFI MUHAMMAD SHAH,Functional,Primary,Mixed,68.783935,24.436395
401010288,Hyderabad,Badin,Badin,Seerani,GBPS,TAYYAB MALLAH,Functional,Primary,Mixed,68.799291,24.459394
401010306,Hyderabad,Badin,Badin,Bhugra Memon,GBPS,RAB DINO TURK,Functional,Primary,Mixed,68.774387,24.443307
401010738,Hyderabad,Badin,Badin,Mitho Khan Cahndio,GBPS,BACHAL MALLAH,Functional,Primary,Mixed,68.9903,24.4347
401010307,Hyderabad,Badin,Badin,Bhugra Memon,GBPS,HAJI ISHAQUE JHAKRO,Functional,Primary,Mixed,68.751849,24.431602
401010401,Hyderabad,Badin,Badin,Shaheed Dodo Soomro@ Lakho Pir,GBPS,JAFAR MALLAH,Functional,Primary,Mixed,68.888693,24.47265
401010424,Hyderabad,Badin,Badin,11-Seerani,GBPS,JALALUDDIN PUNJABI @ MAMMON MALLAH,Closed Permanent,Primary,Boys,68.869275,24.444994
401010441,Hyderabad,Badin,Badin,Bhugra Memon,GBPS,JAN MUHAMMAD MALLAH,Functional,Primary,Mixed,68.799424,24.415184
401010456,Hyderabad,Badin,Badin,Bhugra Memon,GBPS,GHULAM HUSSAIN LOONAE @ SOOMAR KHAS,Functional,Primary,Mixed,68.797008,24.436538
401010467,Hyderabad,Badin,Badin,Shaheed Dodo Soomro@ Lakho Pir,GBPS,MUHAMMAD YOUSIF MALLAH,Functional,Primary,Mixed,68.883514,24.43255
401010485,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,AMIR BUX CHANG,Functional,Primary,Mixed,68.837516,24.57789
401010489,Hyderabad,Badin,Badin,Pir Fatah Shah,GBPS,PIR FATEH SHAH,Functional,Primary,Mixed,68.798458,24.548556
401010490,Hyderabad,Badin,Badin,Seerani,GBPS,MAJNOO KHASKHELI,Functional,Primary,Mixed,68.801018,24.509279
401010491,Hyderabad,Badin,Badin,Pir Fatah Shah,GBPS,ABDULLAH LUTAR,Functional,Primary,Mixed,68.802132,24.527794
401010492,Hyderabad,Badin,Badin,Seerani,GBPS,HAJI MANDHRO @ MISRI MANDHRO,Functional,Primary,Mixed,68.730403,24.504167
401010527,Hyderabad,Badin,Badin,Shaheed Dodo Soomro@ Lakho Pir,GBPS,MUHAMMAD BACHAL MALLAH,Functional,Primary,Mixed,68.827143,24.404825
401010528,Hyderabad,Badin,Badin,Bhugra Memon,GBPS,MOHAR PALI,Functional,Primary,Mixed,68.801277,24.421689
401010529,Hyderabad,Badin,Badin,Shaheed Dodo Soomro@ Lakho Pir,GBPS,OPEN JAIL @ MISSRI MALLAH,Functional,Primary,Mixed,68.845785,24.426011
401010544,Hyderabad,Badin,Badin,Pir Fatah Shah,GBPS,JAMAL LAKHO,Functional,Primary,Mixed,68.833675,24.552239
401010545,Hyderabad,Badin,Badin,Seerani,GBPS,MURAD CHAWRO,Functional,Primary,Mixed,68.752363,24.465779
401010546,Hyderabad,Badin,Badin,Seerani,GBPS,GHULAM RASOOL SHAH,Functional,Primary,Mixed,68.778955,24.473819
401010547,Hyderabad,Badin,Badin,Seerani,GBPS,HAJI SAHIB ZADA SHAH,Functional,Primary,Mixed,68.807108,24.498596
401010603,Hyderabad,Badin,Badin,Bhugra Memon,GBPS,SHAH GHANI,Closed Temporary,Primary,Boys,68.801633,24.436989
401010604,Hyderabad,Badin,Badin,Bhugra Memon,GBPS,MUHAMMAD SHAH,Functional,Primary,Boys,68.817767,24.449509
401010616,Hyderabad,Badin,Badin,Pir Fatah Shah,GBPS,LOUNG PARHIYAR,Functional,Primary,Mixed,68.811101,24.576641
401010624,Hyderabad,Badin,Badin,Seerani,GBPS,ARBAB ALLAH DINO MANDHRO,Functional,Primary,Boys,68.774028,24.461737
401010625,Hyderabad,Badin,Badin,Bhugra Memon,GBPS,SAYED MURAD SHAH,Functional,Primary,Mixed,68.809535,24.435233
401010626,Hyderabad,Badin,Badin,Bhugra Memon,GBPS,MEENHAN WASAYO MALAH,Functional,Primary,Mixed,68.823479,24.413192
401010627,Hyderabad,Badin,Badin,Pir Fatah Shah,GBPS,MUHAMMAD UMAR LUTTAR,Functional,Primary,Mixed,68.804243,24.535392
401010628,Hyderabad,Badin,Badin,Seerani,GBPS,ARBAB MITHA KHAN MANDHRO,Functional,Primary,Mixed,68.774402,24.465444
401010634,Hyderabad,Badin,Badin,Shaheed Dodo Soomro@ Lakho Pir,GBPS,ISMAIL MALLAH,Functional,Primary,Mixed,68.831659,24.426693
401010638,Hyderabad,Badin,Badin,Shaheed Dodo Soomro@ Lakho Pir,GBPS,BACHAL GHIRANOO,Functional,Primary,Mixed,68.876812,24.475155
401010639,Hyderabad,Badin,Badin,Shaheed Dodo Soomro@ Lakho Pir,GBPS,QADIR BUX CHANG @ ALLAH JURIO CHANG,Functional,Primary,Mixed,68.824964,24.457751
401010641,Hyderabad,Badin,Badin,Seerani,GBPS,MUHAMMAD ESSA MALLAH,Functional,Primary,Boys,68.786848,24.519324
401010645,Hyderabad,Badin,Badin,Seerani,GBPS,AHMED ABAD,Functional,Primary,Mixed,68.751973,24.437752
401010671,Hyderabad,Badin,Badin,Seerani,GBPS,MOHSIN SHEEDI,Functional,Primary,Mixed,68.780132,24.486279
401010672,Hyderabad,Badin,Badin,Seerani,GBPS,SALEH MUHAMMAD WARAR,Functional,Primary,Mixed,68.738918,24.465167
401010126,Hyderabad,Badin,Badin,Nindo-Tc,GGPS,NINDO SHAHER,Functional,Primary,Girls,69.038789,24.637821
401010543,Hyderabad,Badin,Badin,Pir Fatah Shah,GBPS,SALEH KHASKHELI,Functional,Primary,Mixed,68.8389,24.5239
401010589,Hyderabad,Badin,Badin,Luari Sharif,GBPS,LUARI SHARIF 2,Functional,Primary,Mixed,68.8972,24.5672
401010611,Hyderabad,Badin,Badin,Luari Sharif,GBPS,RAMZAN KHOR,Functional,Primary,Mixed,68.8775,24.5253
401010612,Hyderabad,Badin,Badin,Muhammad Khan Bhurgari,GBPS,MUHAMMAD RAMZAN SHEEDI,Functional,Primary,Mixed,68.8783,24.5806
401010614,Hyderabad,Badin,Badin,Shaheed Rani @ Allah Dino Jamali,GBPS,MUHAMMAD RAHIM SOLANGI,Functional,Primary,Boys,68.9244,24.5039
401010647,Hyderabad,Badin,Badin,Luari Sharif,GBPS,BANGAL LAGHARI,Functional,Primary,Mixed,68.9476,24.5191
401010654,Hyderabad,Badin,Badin,Luari Sharif,GBPS,NOOR MUHAMMAD DASRO,Functional,Primary,Mixed,68.8624,24.552
401010679,Hyderabad,Badin,Badin,Luari Sharif,GBPS,ROSHAN ABAD,Functional,Primary,Mixed,68.91,24.5661
401010744,Hyderabad,Badin,Badin,Luari Sharif,GBPS,JAFFAR CHANG,Functional,Primary,Mixed,68.8975,24.4739
401010745,Hyderabad,Badin,Badin,Shaheed Rani @ Allah Dino Jamali,GBPS,MUHAMMAD KHAN JUNEJO@ABDULLAH KHASK,Functional,Primary,Mixed,68.9633,24.5103
401010746,Hyderabad,Badin,Badin,Luari Sharif,GBPS,YAQOOB JUNEJO,Functional,Primary,Mixed,68.8964,24.5411
401010747,Hyderabad,Badin,Badin,Luari Sharif,GBPS,YAR MUHAMMAD CHANDIO,Functional,Primary,Boys,68.8958,24.5108
401010781,Hyderabad,Badin,Badin,Pir Fatah Shah,GBPS,SOOMAR PANHWAR,Functional,Primary,Mixed,68.8367,24.5275
401010799,Hyderabad,Badin,Badin,Pir Fatah Shah,GGLSS,LAL BUX NOTKANI,Functional,Middle,Girls,68.8539,24.5253
401010810,Hyderabad,Badin,Badin,Pir Fatah Shah,GBELS,LAL BUX NOTKANI,Functional,Elementary,Mixed,68.8539,24.5253
401010817,Hyderabad,Badin,Badin,Luari Sharif,GBELS,KHAN SAHIB ABDUL REHMAN,Functional,Elementary,Mixed,68.8914,24.5786
401010819,Hyderabad,Badin,Badin,Luari Sharif,GBHS,LUWARI SHARIF,Functional,Secondary,Boys,68.9092,24.5547
401010821,Hyderabad,Badin,Badin,Muhammad Khan Bhurgari,GBHS,ANDEHALO MITHO KHAN @ ANDHALO,Functional,Secondary,Boys,68.8792,24.5933
401010824,Hyderabad,Badin,Badin,Luari Sharif,GGHS,LUWARI SHARIF,Functional,Secondary,Girls,68.9045,24.5602
401010001,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,HAJI QASIM ABRO,Functional,Primary,Mixed,68.9164,24.6375
401010002,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,HAJI SIKNO SOOMRO,Functional,Primary,Boys,68.9208,24.6461
401010003,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,HASHIM ABRO,Functional,Primary,Boys,68.9156,24.6547
401010004,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,YOUSIF SOOMRO,Functional,Primary,Boys,68.9075,24.6614
401010005,Hyderabad,Badin,Badin,Muhammad Khan Bhurgari,GBPS,NABI BUX BHURGARI,Functional,Primary,Mixed,68.881735,24.60471
401010037,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,HAJI AHMED CHANNA,Functional,Primary,Boys,68.8722,24.6369
401010065,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,MUBEEN AHMED JUNEJO,Functional,Primary,Boys,68.8953,24.6764
401010081,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,KHABAR KHAN KHOSO,Functional,Primary,Boys,68.9117,24.7122
401010106,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,MISRI DETHO,Functional,Primary,Boys,68.8872,24.6911
401010125,Hyderabad,Badin,Badin,Haji Soomar Abro,GGPS,MUHAMMAD BACHAL SOOMRO,Functional,Primary,Girls,68.9239,24.6467
401010135,Hyderabad,Badin,Badin,Muhammad Khan Bhurgari,GGPS,NABI BUX BHURGRI,Functional,Primary,Girls,68.882114,24.603856
401010152,Hyderabad,Badin,Badin,Haji Soomar Abro,GGPS,TANDO GAMOO,Functional,Primary,Girls,68.895,24.6775
401010166,Hyderabad,Badin,Badin,Haji Soomar Abro,GGPS,MUHAMMAD IBRAHIM DARS,Functional,Primary,Girls,68.941582,24.67653
401010168,Hyderabad,Badin,Badin,Haji Soomar Abro,GGPS,YOUSIF SOOMRO,Functional,Primary,Girls,68.9075,24.6608
401010173,Hyderabad,Badin,Badin,Haji Soomar Abro,GGPS,HAJI AHMED CHANNA,Closed Permanent,Primary,Girls,68.8722,24.6367
401010177,Hyderabad,Badin,Badin,Haji Soomar Abro,GGPS,SOOMAR ABRO,Functional,Primary,Girls,68.9011,24.6508
401010205,Hyderabad,Badin,Badin,5-Muhammad Khan Bhurgari,GGPS,PEENGHAR KHASKHELI,Closed Permanent,Primary,Girls,68.8922,24.7336
401010206,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GGPS,KANDO CHANDIO@IMAM BUX KHOSO,Functional,Primary,Girls,68.927724,24.698076
401010208,Hyderabad,Badin,Badin,Muhammad Khan Bhurgari,GBPS,ALI MUHAMMAD SOOMRO,Functional,Primary,Mixed,68.864502,24.6036
401010210,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,ARAB KHOSO,Functional,Primary,Mixed,68.93456,24.679607
401010211,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,HAJI ALI MUHAMMAD KHOSO,Functional,Primary,Mixed,68.934358,24.707717
401010213,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,BALOCH KHAN KHOSO,Functional,Primary,Mixed,68.929345,24.692632
401010214,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,ALLAH BUX KHOSO,Functional,Primary,Mixed,68.9247,24.6747
401010217,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,HAJI ILYAS SOOMRO,Functional,Primary,Mixed,68.8792,24.6528
401010219,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,MOLVI HUSSAIN SOOMRO,Functional,Primary,Boys,68.860788,24.637568
401010220,Hyderabad,Badin,Badin,Muhammad Khan Bhurgari,GBPS,PEERO MEMON,Functional,Primary,Boys,68.8753,24.6228
401010221,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,SHAH JO KOT,Functional,Primary,Mixed,68.9331,24.6831
401010273,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,BACHAL PATHAN,Functional,Primary,Mixed,68.8833,24.7331
401010275,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,WALI MUHAMMAD JAMALI,Functional,Primary,Mixed,68.8564,24.7078
401010334,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,BAKADAR SHAH,Functional,Primary,Mixed,68.925832,24.722676
401010335,Hyderabad,Badin,Badin,Muhammad Khan Bhurgari,GBPS,HAJI ISMAIL SOOMRO,Functional,Primary,Mixed,68.8697,24.6194
401010338,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,MIAN MALLAH,Functional,Primary,Boys,68.8892,24.715
401010339,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,SALEH PARHIAR,Functional,Primary,Mixed,68.8614,24.7267
401010340,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,AMEEN UMRANI,Functional,Primary,Boys,68.930752,24.735625
401010342,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,QAIM KHAN KHOSO,Functional,Primary,Mixed,68.933735,24.67355
401010344,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,MOHSIN HALEPOTO,Functional,Primary,Mixed,68.8917,24.6931
401010346,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,AHMED KHAN KHOSO,Functional,Primary,Mixed,68.9072,24.6786
401010349,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,BHALE DINO THEBO,Functional,Primary,Mixed,68.8919,24.7072
401010351,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,SOOMRA VILLAGE,Functional,Primary,Mixed,68.8881,24.6521
401010352,Hyderabad,Badin,Badin,Muhammad Khan Bhurgari,GBPS,FAQIR MUHAMMAD SOOMRO,Functional,Primary,Mixed,68.8753,24.6067
401010353,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,ARAB SOOMRO,Functional,Primary,Mixed,68.8906,24.6708
401010354,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,MEENHAN WASAYO UMRANI,Functional,Primary,Mixed,68.9101,24.7408
401010355,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,ALLAH WARAYO KHOSO,Functional,Primary,Mixed,68.92829,24.711484
401010357,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,MOHAMMAD YOUSIF KHOSO,Functional,Primary,Mixed,68.9189,24.6717
401010358,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,JALAL SHAH,Functional,Primary,Mixed,68.884001,24.670553
401010359,Hyderabad,Badin,Badin,Muhammad Khan Bhurgari,GBPS,ISMAIL KHASKHELI,Functional,Primary,Mixed,68.8658,24.6133
401010360,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,SIDDIQUE SOOMRO,Functional,Primary,Mixed,68.8792,24.6389
401010399,Hyderabad,Badin,Badin,Haji Soomar Abro,GBPS,QABOOL MUHAMMAD AT YOUSIF SHAH,Functional,Primary,Mixed,68.9194,24.6456
401010461,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,CHHUTO HALEPOTO,Functional,Primary,Mixed,68.914969,24.689309
401010462,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,MATARO HALEPOTO,Functional,Primary,Mixed,68.9036,24.6983
401010463,Hyderabad,Badin,Badin,Zainul Abdin Alias / Jhando Shah Dargah,GBPS,PIARO KHAN KHOSO,Functional,Primary,Boys,68.9111,24.7144
401010740,Hyderabad,Badin,Badin,Seerani,GBPS,VIKIO MANDHRO,Functional,Primary,Boys,68.785583,24.481184
401010741,Hyderabad,Badin,Badin,Shaheed Dodo Soomro@ Lakho Pir,GBPS,HBPD SAWAN CHANG,Functional,Primary,Boys,68.844443,24.438665
401010199,Hyderabad,Badin,Badin,Badin-Mc,GGPS,MUHAMMAD KHAN CHANDIO,Functional,Primary,Girls,68.821522,24.699385
401010274,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,HAJI BILAWAL CHANDIO,Functional,Primary,Boys,68.8319,24.701111
401010276,Hyderabad,Badin,Badin,Badin-Mc,GBPS,KEHAR KHAN LUND,Functional,Primary,Boys,68.855,24.6881
401010277,Hyderabad,Badin,Badin,Badin-Mc,GBPS,MOOSA SOOMRO,Functional,Primary,Boys,68.839133,24.689625
401010384,Hyderabad,Badin,Badin,Badin-Mc,GBPS,ITEFAQ COLONY,Functional,Primary,Boys,68.8283,24.6689
401010387,Hyderabad,Badin,Badin,Badin-Mc,GBPS,NIHAL KHAN CHANDIO,Functional,Primary,Boys,68.817897,24.689753
401010388,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,MEHRAB KHAN CHANDIO,Functional,Primary,Boys,68.841875,24.705489
401010389,Hyderabad,Badin,Badin,Badin-Mc,GBPS,NOOR HASSAN KHASKHELI,Functional,Primary,Boys,68.8547,24.6844
401010390,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,ALI MUHAMMAD SOOMRO,Functional,Primary,Boys,68.8536,24.7128
401010459,Hyderabad,Badin,Badin,Badin-Mc,GBPS,POLICE COLONY BADIN,Functional,Primary,Boys,68.8253,24.6764
401010548,Hyderabad,Badin,Badin,Badin-Mc,GBPS,MUHAMMAD ISMAIL SOOMRO,Functional,Primary,Boys,68.834944,24.694991
401010618,Hyderabad,Badin,Badin,Badin-Mc,GBPS,HAJI NANGAR KHAN CHANDIO,Functional,Primary,Boys,68.8619,24.6969
401010665,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,MUHAMMAD JUNEJO,Functional,Primary,Boys,68.8128,24.7167
401010802,Hyderabad,Badin,Badin,Kadi Kazia,GGLSS,YOUSIF SHAH,Functional,Middle,Girls,68.8214,24.7231
401010820,Hyderabad,Badin,Badin,Badin-Mc,GBHS,BADIN,Functional,Secondary,Boys,68.834061,24.666607
401010825,Hyderabad,Badin,Badin,Badin-Mc,GGHS,BADIN 1,Functional,Secondary,Girls,68.83786,24.660168
401010063,Hyderabad,Badin,Badin,Badin-Mc,GBPS,GUL MUHAMMAD LAGHARI,Functional,Primary,Boys,68.854477,24.661734
401010064,Hyderabad,Badin,Badin,Badin-Mc,GBPS,HAJI MOOSA SOOMRO,Functional,Primary,Boys,68.868111,24.673089
401010066,Hyderabad,Badin,Badin,Badin-Mc,GBPS,RAMZAN BHATTI,Functional,Primary,Boys,68.848686,24.645676
401010082,Hyderabad,Badin,Badin,Badin-Mc,GBPS,HAJI KHAMISO BHATTI,Functional,Primary,Mixed,68.845337,24.661554
401010083,Hyderabad,Badin,Badin,Badin-Mc,GBPS,MUHAMMAD QASIM SOOMRO,Functional,Primary,Mixed,68.865829,24.674055
401010092,Hyderabad,Badin,Badin,Badin-Mc,GBPS,HAJI ARAB SOOMRO,Functional,Primary,Mixed,68.875793,24.686792
401010097,Hyderabad,Badin,Badin,Badin-Mc,GBPS,HAJI MUHAMMAD KHAN ODEHJO,Functional,Primary,Boys,68.840879,24.653693
401010111,Hyderabad,Badin,Badin,Badin-Mc,GBPS,ISMAIL SOLANGI,Functional,Primary,Mixed,68.857727,24.676981
401010118,Hyderabad,Badin,Badin,Badin-Mc,GBPS,PANDHI JAT @ GHULAM HYDER KHOSO,Functional,Primary,Mixed,68.8519,24.6428
401010142,Hyderabad,Badin,Badin,Badin-Mc,GGPS,WARD NO. 5 BADIN,Functional,Primary,Girls,68.840986,24.653547
401010151,Hyderabad,Badin,Badin,Badin-Mc,GGPS,GUL MUHAMMAD LAGHARI,Functional,Primary,Girls,68.854477,24.661734
401010159,Hyderabad,Badin,Badin,Badin-Mc,GGPS,BHITTAIABAD BADIN,Functional,Primary,Girls,68.839333,24.655563
401010163,Hyderabad,Badin,Badin,Badin-Mc,GGPS,QAMBRANI MOHALLA,Functional,Primary,Girls,68.848396,24.644739
401010165,Hyderabad,Badin,Badin,Badin-Mc,GGPS,ADAM SOOMRO,Functional,Primary,Girls,68.878594,24.662009
401010171,Hyderabad,Badin,Badin,Badin-Mc,GGPS,HAJI MOOSA SOOMRO,Functional,Primary,Girls,68.868111,24.673089
401010172,Hyderabad,Badin,Badin,Badin-Mc,GGPS,GHARIBABAD BADIN,Functional,Primary,Girls,68.84158,24.656583
401010179,Hyderabad,Badin,Badin,Badin-Mc,GGPS,KHAMISO BHATTI,Functional,Primary,Girls,68.845337,24.661554
401010216,Hyderabad,Badin,Badin,Badin-Mc,GBPS,YAKOOB MEMON,Functional,Primary,Mixed,68.874423,24.671866
401010246,Hyderabad,Badin,Badin,Badin-Mc,GBPS,WALI MUHAMMAD SHAHANI,Functional,Primary,Mixed,68.844368,24.623856
401010247,Hyderabad,Badin,Badin,Badin-Mc,GBPS,BACHAL JATOI,Functional,Primary,Boys,68.835052,24.630894
401010345,Hyderabad,Badin,Badin,Badin-Mc,GBPS,DAUD SOOMRO,Functional,Primary,Mixed,68.860382,24.666212
401010386,Hyderabad,Badin,Badin,Badin-Mc,GBPS,MALLAH MOHALA BADIN,Functional,Primary,Mixed,68.8452,24.655293
401010425,Hyderabad,Badin,Badin,Mitho Khan Cahndio,GBPS,SODHO SAMOO,Functional,Primary,Mixed,68.9922,24.4236
401010710,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,HUSSAIN CHANG,Functional,Primary,Mixed,68.826818,24.621141
401010763,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,H SIDDIQUE CHANG,Functional,Primary,Boys,68.819654,24.620711
401010765,Hyderabad,Badin,Badin,Badin-Mc,GBPS,NOOR MOHD SOOMRO,Functional,Primary,Mixed,68.803407,24.651501
401010785,Hyderabad,Badin,Badin,Badin-Mc,GBPS,BRADIO CHANDIO,Functional,Primary,Mixed,68.813055,24.664382
401010007,Hyderabad,Badin,Badin,Luari Sharif,GBPS,KHAMISO NOHERIO,Functional,Primary,Mixed,68.9328,24.5717
401010024,Hyderabad,Badin,Badin,Luari Sharif,GBPS,LAWARI SHAREEF,Functional,Primary,Boys,68.9047,24.5575
401010084,Hyderabad,Badin,Badin,Luari Sharif,GBPS,JAMIL JUNEJO @ GUL HASSAN DASRO,Functional,Primary,Mixed,68.8494,24.555
401010128,Hyderabad,Badin,Badin,Luari Sharif,GGPS,LAWARI SHARIF,Functional,Primary,Girls,68.9047,24.5594
401010169,Hyderabad,Badin,Badin,Pir Fatah Shah,GGPS,LAL BUX NOTKANI,Functional,Primary,Girls,68.8541,24.5255
401010194,Hyderabad,Badin,Badin,Luari Sharif,GGPS,KHAN SAHIB A REHMAN,Functional,Primary,Girls,68.895,24.5786
401010235,Hyderabad,Badin,Badin,Pir Fatah Shah,GBPS,MUHAMMAD KHAN NOTIKANI,Functional,Primary,Mixed,68.8494,24.5182
401010236,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,LAKHADINO SOOMRO,Functional,Primary,Mixed,68.8501,24.6009
401010242,Hyderabad,Badin,Badin,Pir Fatah Shah,GBPS,NANGAR KHASKHELI,Functional,Primary,Mixed,68.8472,24.5044
401010267,Hyderabad,Badin,Badin,Luari Sharif,GBPS,ABUL WASI,Functional,Primary,Mixed,68.8944,24.5846
401010268,Hyderabad,Badin,Badin,Luari Sharif,GBPS,ISHAQE SAMOON,Functional,Primary,Mixed,68.8864,24.4936
401010269,Hyderabad,Badin,Badin,Luari Sharif,GBPS,ASHRAF ABAD,Functional,Primary,Mixed,68.8698,24.5506
401010367,Hyderabad,Badin,Badin,Shaheed Rani @ Allah Dino Jamali,GBPS,ALLAH DINO BAJIR,Functional,Primary,Mixed,68.9341,24.4844
401010402,Hyderabad,Badin,Badin,Luari Sharif,GBPS,PIR GUL HASSAN SHAH,Functional,Primary,Mixed,68.9028,24.5669
401010403,Hyderabad,Badin,Badin,Muhammad Khan Bhurgari,GBPS,JAN MUHAMMAD LAGHARI @ABDUL SHAKUR,Functional,Primary,Mixed,68.8822,24.5961
401010404,Hyderabad,Badin,Badin,Shaheed Rani @ Allah Dino Jamali,GBPS,AYOOB JAT,Functional,Primary,Mixed,68.9389,24.5164
401010406,Hyderabad,Badin,Badin,Luari Sharif,GBPS,KARIM DINO SOOMRO,Functional,Primary,Mixed,68.895,24.5542
401010408,Hyderabad,Badin,Badin,Luari Sharif,GBPS,TAJ MUHAMMAD GHARANO,Functional,Primary,Mixed,68.8806,24.4814
401010409,Hyderabad,Badin,Badin,Shaheed Rani @ Allah Dino Jamali,GBPS,MUHAMMAD ISHAQUE THEBO,Functional,Primary,Boys,68.9692,24.5153
401010412,Hyderabad,Badin,Badin,Luari Sharif,GBPS,AHMED BAJIR,Functional,Primary,Mixed,68.9467,24.5597
